16250.0,46.5,0.5,10.33,1.25,11.33,1.25

16500.0,46.5,0.5,8.25,1.3,15.25,0.83

16750.0,46.5,0.5,9.0,2.16,19.75,0.83

17000.0,46.0,0.71,14.75,0.43,20.5,0.87

17250.0,46.0,0.82,17.5,0.87,21.33,0.47

17500.0,45.5,0.5,18.0,0.0,20.75,0.43

17750.0,46.0,0.82,15.0,0.0,18.5,0.5

18000.0,46.5,0.5,8.75,3.96,17.0,1.22

18250.0,46.75,0.43,10.5,2.6,16.0,0.71

18500.0,46.5,0.5,11.5,2.18,16.75,0.43

18750.0,45.75,0.83,9.5,2.06,14.75,1.09

19000.0,45.25,0.43,12.25,0.43,17.75,0.43

19250.0,45.0,0.0,15.0,0.71,17.5,0.5

19500.0,45.0,0.0,13.75,1.3,17.25,1.3

19750.0,45.25,0.43,6.67,3.3,16.75,1.09

20000.0,46.25,0.43,2.0,0.0,14.75,0.43

20250.0,46.25,0.83,4.0,0.0,16.0,2.55

20500.0,45.5,0.5,14.0,0.82,19.5,0.87

20750.0,45.0,0.0,13.67,0.47,20.0,0.82

21000.0,45.0,0.0,11.67,0.47,19.33,0.47

21250.0,45.0,0.0,11.6,0.8,17.5,0.5

21500.0,45.0,0.0,11.75,0.43,17.75,0.43

21750.0,45.33,0.47,13.0,0.82,17.5,0.5

22000.0,45.75,0.83,12.0,0.0,19.25,0.83

22250.0,45.75,0.83,12.75,0.43,19.0,0.71

22500.0,45.0,0.0,12.0,0.0,19.25,0.83

22750.0,45.5,0.5,6.5,3.84,19.0,1.0

23000.0,47.0,0.71,11.25,1.3,17.5,0.87

23250.0,46.75,0.83,5.0,0.0,17.0,1.41

23500.0,46.0,0.71,11.33,1.7,18.25,0.43

23750.0,45.5,0.5,12.0,0.0,18.67,0.94

24000.0,46.25,0.43,12.0,0.0,21.25,0.43

24250.0,46.67,0.47,10.0,1.0,22.0,1.0

24500.0,46.5,0.5,3.5,0.5,22.25,0.43

24750.0,45.67,0.94,7.67,1.89,21.25,0.43

25000.0,45.33,0.47,12.0,0.0,20.0,1.0

25250.0,45.0,0.0,8.5,2.96,17.5,1.5

25500.0,45.75,0.43,4.33,3.4,17.0,0.71

25750.0,46.5,0.5,11.0,0.82,16.25,0.83

26000.0,46.5,0.5,11.5,0.87,15.5,0.87

26250.0,45.75,0.83,6.0,0.0,17.25,0.83

26500.0,45.0,0.0,11.0,1.0,19.25,0.83

26750.0,45.0,0.0,12.5,0.5,18.0,0.0

27000.0,45.0,0.0,12.0,0.0,18.5,0.5

27250.0,45.0,0.0,12.33,0.47,19.33,1.25

27500.0,45.75,0.43,12.5,0.5,20.5,0.87

27750.0,46.75,0.43,9.5,2.5,18.0,0.0

28000.0,47.0,0.0,14.0,0.71,17.25,1.48

28250.0,47.0,0.0,13.0,1.0,17.25,0.83

28500.0,46.67,0.47,6.67,4.11,19.0,1.41

28750.0,46.5,0.5,12.5,0.5,19.75,0.83

29000.0,45.25,0.43,12.25,0.43,17.5,0.87

29250.0,45.0,0.0,12.0,0.0,17.75,1.48

29500.0,45.5,0.5,10.75,2.17,19.75,0.43

29750.0,45.75,0.43,10.0,5.79,15.5,0.5

30000.0,47.25,0.43,13.33,1.25,17.25,0.83

30250.0,47.5,0.5,11.75,1.09,17.0,0.71

30500.0,46.0,0.71,8.0,0.82,13.75,1.3

30750.0,45.75,0.43,8.0,0.71,15.0,1.41

31000.0,46.5,0.5,2.67,1.7,15.5,0.5

31250.0,46.75,0.43,7.0,0.0,14.67,1.25

31500.0,46.5,0.5,4.0,2.0,16.25,0.43

31750.0,46.5,0.5,2.0,0.0,18.0,0.0

32000.0,45.33,0.47,8.0,0.0,19.67,1.25

32250.0,45.0,0.0,6.33,2.05,18.75,1.3

32500.0,45.0,0.0,6.0,1.63,18.25,0.43

32750.0,45.0,0.0,6.5,0.5,16.5,1.5

33000.0,46.5,0.5,7.0,3.74,13.0,1.0

33250.0,47.0,0.0,12.0,0.71,12.0,2.12

33500.0,47.0,0.71,8.5,2.5,16.25,1.48

33750.0,46.25,0.83,11.75,0.43,20.0,1.22

34000.0,45.25,0.43,11.75,0.43,15.5,1.66

34250.0,45.0,0.0,11.5,0.5,15.0,1.87

34500.0,45.5,0.5,12.5,0.5,20.25,1.3

34750.0,46.5,0.5,8.67,0.47,19.33,1.25

35000.0,47.5,0.5,13.0,1.41,13.67,1.25

35250.0,47.67,0.47,14.25,0.83,11.67,0.47

35500.0,47.5,0.5,11.0,1.22,12.0,2.45

35750.0,47.33,0.47,4.0,1.63,16.25,2.28

36000.0,47.2,0.75,10.4,2.06,19.5,0.5

36250.0,45.67,0.47,13.33,0.47,17.75,0.83

36500.0,45.5,0.5,12.0,0.0,16.0,1.22

36750.0,45.67,0.47,10.75,1.3,20.0,1.73

37000.0,46.75,0.43,7.25,1.79,19.5,1.5

37250.0,47.25,0.43,15.0,2.24,15.0,0.71

37500.0,47.5,0.5,16.0,0.82,14.25,1.79

37750.0,47.5,0.5,14.25,0.43,14.75,1.09

38000.0,47.25,0.43,15.67,0.47,14.67,0.47

38250.0,47.5,0.5,12.5,2.5,17.67,0.47

38500.0,46.5,1.12,12.0,0.0,19.0,0.71

38750.0,45.33,0.47,11.33,0.94,17.0,0.82

39000.0,45.0,0.0,12.0,0.0,18.75,1.48

39250.0,46.5,0.5,9.75,1.79,18.5,1.66

39500.0,47.25,0.43,14.25,1.3,13.5,1.12

39750.0,47.5,0.5,13.25,1.09,12.25,0.43

40000.0,47.5,0.5,12.5,0.5,12.5,0.87

40250.0,47.5,0.5,9.25,3.27,15.25,1.79

40500.0,47.5,0.5,10.5,1.66,20.0,1.22

40750.0,46.75,0.43,13.0,0.71,19.5,0.87

41000.0,46.5,0.5,13.75,0.43,18.25,0.43

41250.0,46.75,0.43,13.0,0.71,20.5,0.87

41500.0,47.5,0.5,6.0,2.55,19.75,1.3

41750.0,47.75,0.43,12.5,2.69,13.25,1.3

42000.0,48.0,0.0,16.25,0.43,12.75,1.3

42250.0,48.0,0.0,15.5,0.5,12.25,0.43

42500.0,47.5,0.5,13.0,1.41,15.0,2.12

42750.0,46.5,0.5,9.5,1.5,19.67,1.25

43000.0,45.25,0.43,12.5,0.5,18.5,0.87

43250.0,45.0,0.0,12.25,0.43,17.5,0.87

43500.0,45.5,0.5,12.0,0.0,19.75,0.83

43750.0,46.5,0.5,5.75,1.3,19.25,1.09

44000.0,47.75,0.43,8.75,1.48,17.25,0.83

44250.0,48.0,0.0,12.0,0.71,16.75,1.09

44500.0,48.0,0.0,14.5,0.5,18.75,0.83

44750.0,47.67,0.47,12.75,0.83,21.33,0.47

45000.0,46.75,0.43,6.33,2.49,21.5,0.5

45250.0,47.33,0.47,9.33,2.49,20.25,0.83

45500.0,47.0,0.0,13.5,1.12,17.75,0.43

45750.0,46.5,0.5,14.5,0.87,17.75,0.43

46000.0,46.5,0.5,11.33,0.94,17.75,0.43

46250.0,46.33,0.47,9.5,0.5,18.0,0.0

46500.0,46.5,0.5,10.0,0.0,18.0,0.0

46750.0,46.75,0.43,9.67,0.47,17.67,0.47

47000.0,46.5,0.5,11.75,0.43,17.25,0.83

47250.0,47.0,0.0,12.0,0.0,17.75,0.43

47500.0,47.67,0.47,11.0,0.0,18.67,0.47

47750.0,47.25,0.43,9.67,0.47,19.0,0.71

48000.0,46.5,0.5,7.67,0.47,18.75,0.83

48250.0,46.0,0.0,6.67,0.47,18.5,0.5

48500.0,46.5,0.5,8.0,1.22,18.25,0.43

48750.0,46.33,0.47,11.33,1.25,17.75,0.43

49000.0,47.5,0.5,14.0,1.22,17.0,0.71

49250.0,48.0,0.0,13.75,1.3,14.25,2.28

49500.0,48.0,0.0,14.75,0.43,15.75,1.64

49750.0,47.75,0.43,16.0,1.22,15.0,0.0

50000.0,46.75,1.09,16.0,1.58,14.0,1.22

50250.0,45.5,0.5,8.67,2.87,14.75,1.09

50500.0,45.5,0.5,8.75,1.09,17.25,0.83

50750.0,45.25,0.43,12.0,0.0,17.0,0.82

51000.0,45.33,0.47,9.75,1.92,17.33,0.47

51250.0,45.33,0.47,3.5,1.5,15.0,0.0

51500.0,46.0,0.71,7.0,1.63,16.0,1.22

51750.0,47.5,0.5,11.67,0.47,18.0,1.22

52000.0,46.33,0.47,12.67,0.94,17.25,0.83

52250.0,45.25,0.43,12.25,0.43,16.0,0.0

52500.0,45.0,0.0,13.0,0.0,14.25,0.83

52750.0,44.5,0.5,13.25,1.09,17.25,2.59

53000.0,44.75,0.43,13.0,1.22,17.75,0.43

53250.0,44.75,0.43,12.0,0.0,16.75,0.83

53500.0,44.25,0.83,11.33,0.94,16.33,0.47

53750.0,43.5,0.5,8.5,1.12,16.75,1.3

54000.0,43.67,0.47,9.0,0.0,16.33,0.94

54250.0,43.75,0.83,11.5,0.5,16.25,0.83

54500.0,45.0,0.0,12.0,0.0,16.75,0.43

54750.0,45.0,0.0,12.33,0.47,17.25,0.83

55000.0,45.0,0.0,12.25,0.43,18.75,0.83

55250.0,45.0,0.0,7.33,2.36,16.75,0.43

55500.0,45.25,0.43,2.0,0.0,16.75,0.83

55750.0,45.0,0.0,3.67,1.7,17.5,0.87

56000.0,45.0,0.0,8.67,1.89,16.25,1.09

56250.0,45.0,0.0,11.75,0.43,18.5,0.5

56500.0,45.0,0.0,13.0,0.71,19.25,0.83

56750.0,45.75,0.43,12.5,0.87,20.0,1.22

57000.0,46.25,0.43,10.5,1.5,20.33,0.47

57250.0,46.25,0.43,10.2,0.4,19.4,0.8

57500.0,46.0,0.71,9.67,0.94,18.67,0.94

57750.0,45.67,0.47,5.33,0.94,19.67,0.94

58000.0,45.75,0.43,3.5,1.5,19.0,1.0

58250.0,45.0,0.0,8.0,0.82,14.0,1.41

58500.0,45.0,0.0,7.75,1.3,12.33,0.47

58750.0,44.0,0.82,3.5,0.5,16.5,1.66

59000.0,43.25,0.83,11.25,5.54,17.33,1.7

59250.0,41.75,1.79,10.75,3.03,15.5,5.02

59500.0,38.5,0.5,8.0,1.0,23.0,1.0

59750.0,40.5,1.12,11.75,1.09,17.0,3.27

60000.0,44.25,0.83,11.25,1.48,11.25,1.92

60250.0,45.0,0.0,4.0,1.87,6.75,3.56

60500.0,45.0,0.0,7.75,2.17,10.5,1.12

60750.0,42.75,3.9,7.0,2.16,7.0,0.82

61000.0,45.0,0.0,2.5,0.5,9.33,1.7

61250.0,45.0,0.0,4.67,2.49,11.75,0.43

61500.0,45.75,0.83,8.67,0.47,9.5,1.8

61750.0,46.67,0.47,8.0,1.73,4.0,1.0

62000.0,47.5,0.5,6.33,0.47,6.33,2.62

62250.0,47.33,0.47,9.0,0.0,9.5,0.87

62500.0,47.2,0.4,11.0,0.71,8.75,0.43

62750.0,47.0,0.0,8.67,0.47,7.67,0.94

63000.0,46.75,0.43,6.5,0.87,9.25,1.09

63250.0,46.0,0.71,6.5,0.5,9.33,0.47

63500.0,45.25,0.43,7.0,0.82,7.5,1.12

63750.0,45.25,0.43,8.5,0.5,5.0,0.82

64000.0,45.5,0.5,7.5,1.5,3.67,1.7

64250.0,45.0,0.0,8.67,1.25,10.5,1.5

64500.0,45.0,0.0,6.33,1.7,9.33,0.94

64750.0,45.0,0.0,2.0,0.0,10.25,1.3

65000.0,45.2,0.4,5.33,2.87,10.8,0.4

65250.0,45.33,0.47,6.5,1.5,11.0,0.0

65500.0,45.0,0.0,7.5,0.5,10.33,1.25

65750.0,45.25,0.43,8.0,1.0,5.0,2.55

66000.0,45.0,0.0,4.0,1.41,2.5,1.5

66250.0,45.5,0.5,5.75,1.09,1.33,0.47

66500.0,45.33,0.47,5.0,1.0,0.0,0.0

66750.0,45.5,0.5,4.25,1.3,1.0,0.0

67000.0,45.5,0.5,4.33,1.7,0.0,0.0

67250.0,45.25,0.43,4.5,1.5,1.0,0.0

67500.0,45.25,0.43,4.67,1.25,1.0,0.0

67750.0,45.67,0.47,4.33,1.25,0.0,0.0

68000.0,45.0,0.0,5.0,1.0,0.0,0.0

68250.0,45.0,0.0,4.67,1.25,0.0,0.0

68500.0,45.25,0.43,5.25,1.3,0.0,0.0

68750.0,45.25,0.43,5.67,0.47,0.0,0.0

69000.0,45.25,0.43,6.67,0.47,0.0,0.0

69250.0,45.0,0.0,6.25,1.09,0.0,0.0

69500.0,45.0,0.0,8.0,0.0,0.0,0.0

69750.0,45.0,0.0,8.0,0.0,0.0,0.0

70000.0,45.25,0.43,7.0,0.71,0.0,0.0

70250.0,45.25,0.43,6.33,0.47,0.0,0.0

70500.0,45.25,0.43,5.0,0.0,1.0,0.0

70750.0,45.67,0.47,4.25,1.48,3.0,0.0

71000.0,45.5,0.5,3.0,0.0,1.5,0.5

71250.0,45.33,0.47,2.0,1.0,6.67,1.25

71500.0,45.5,0.5,2.5,0.5,4.0,1.63

71750.0,45.75,0.43,2.5,1.12,10.0,2.92

72000.0,45.5,0.5,2.33,1.25,6.5,2.96

72250.0,45.75,0.83,1.5,0.5,8.0,1.22

72500.0,45.5,0.5,1.5,0.5,9.33,0.47

72750.0,45.25,0.43,1.0,0.0,10.75,2.38

73000.0,45.0,0.0,0.0,0.0,12.0,0.0

73250.0,44.5,0.87,8.0,4.32,13.5,1.12

73500.0,41.75,1.79,11.5,1.5,11.25,3.77

73750.0,37.67,1.25,16.5,2.6,15.33,1.89

74000.0,40.0,1.0,17.33,3.3,12.33,1.25

74250.0,39.5,1.5,16.0,2.0,11.25,1.79

74500.0,33.75,3.27,12.0,2.12,16.0,2.83

74750.0,33.33,1.25,16.67,1.25,18.25,1.48

75000.0,38.0,1.41,11.67,2.87,12.75,1.3

75250.0,40.75,0.83,16.5,1.12,12.0,0.71

75500.0,40.25,0.43,13.0,1.87,8.0,2.94

75750.0,41.0,0.71,11.75,0.43,13.25,0.83

76000.0,40.0,1.0,12.75,0.43,13.5,0.87

76250.0,39.75,0.83,12.0,0.0,12.5,0.5

76500.0,39.0,0.0,12.0,0.0,10.0,0.71

76750.0,39.25,0.43,12.0,0.0,10.5,1.12

77000.0,39.67,0.47,13.67,0.94,11.0,1.0

77250.0,39.4,0.49,15.0,0.71,11.2,0.98

77500.0,40.0,1.0,15.25,0.43,12.0,1.41

77750.0,40.33,0.94,14.25,0.43,12.0,0.0

78000.0,39.75,0.83,14.75,0.43,12.25,0.43

78250.0,40.0,0.82,14.67,0.47,12.25,0.43

78500.0,41.0,1.0,14.25,0.83,12.0,0.0

78750.0,40.75,0.83,13.75,0.83,12.0,0.0

79000.0,41.0,1.0,14.5,0.5,11.5,0.87

79250.0,41.5,0.5,15.25,0.43,11.75,0.43

79500.0,41.5,0.5,15.0,0.0,11.25,0.43

79750.0,41.5,0.5,15.0,0.0,11.0,1.22

80000.0,41.5,0.5,15.0,0.0,10.75,0.43

80250.0,41.5,0.5,15.0,0.0,10.5,0.5

80500.0,41.5,0.5,15.0,0.0,11.0,1.0

80750.0,41.5,0.5,14.5,0.5,11.75,1.09

81000.0,41.5,0.5,14.75,0.43,12.0,0.71

81250.0,41.5,0.5,15.0,0.0,12.0,0.71

81500.0,41.25,0.83,15.0,0.0,12.0,0.82

81750.0,41.5,0.5,15.0,0.0,12.0,0.0

82000.0,42.0,0.0,15.0,0.0,12.33,0.47

82250.0,41.5,0.5,14.75,0.43,11.25,0.83

82500.0,42.0,0.0,15.0,0.0,9.67,0.94

82750.0,42.0,0.0,15.0,0.0,9.0,0.71

83000.0,42.0,0.0,15.0,0.0,8.75,1.3

83250.0,42.0,0.0,15.0,0.0,9.75,0.43

83500.0,42.0,0.0,15.0,0.0,9.75,0.43

83750.0,42.0,0.0,15.0,0.0,10.0,0.71

84000.0,42.0,0.0,15.0,0.0,9.33,0.47

84250.0,42.0,0.0,15.0,0.0,9.0,0.0

84500.0,42.0,0.0,15.25,0.43,9.25,0.43

84750.0,42.0,0.0,15.0,0.0,9.5,1.12

85000.0,42.0,0.0,14.0,0.71,9.67,0.47

85250.0,42.0,0.0,12.5,0.5,7.5,1.12

85500.0,42.0,0.0,12.25,0.43,7.0,0.71

85750.0,42.0,0.0,12.75,0.43,6.25,1.3

86000.0,42.0,0.0,13.25,0.83,8.0,1.22

86250.0,42.0,0.0,12.75,0.83,7.25,1.09

86500.0,42.0,0.0,13.25,0.43,7.25,1.09

86750.0,42.0,0.0,13.67,0.47,8.67,0.47

87000.0,42.0,0.0,13.25,1.09,8.0,0.82

87250.0,42.0,0.0,12.5,0.5,8.0,0.82

87500.0,42.0,0.0,12.75,0.83,8.0,0.82

87750.0,42.0,0.0,12.0,0.0,9.5,0.5

88000.0,42.0,0.0,12.25,0.43,8.33,0.94

88250.0,41.67,0.47,12.67,0.47,0.0,0.0

88500.0,42.0,0.0,12.75,0.43,6.33,0.47

88750.0,42.0,0.0,13.33,0.47,6.75,0.83

89000.0,42.33,0.47,15.0,0.0,7.25,0.43

89250.0,42.0,0.0,15.0,0.0,7.25,1.48

89500.0,42.0,0.0,15.0,0.0,7.75,1.3

89750.0,42.0,0.0,15.0,0.71,8.5,0.5

90000.0,42.0,0.0,14.67,0.47,9.0,0.0

90250.0,42.0,0.0,15.0,0.0,9.0,0.0

90500.0,42.0,0.0,15.0,0.0,8.5,0.87

90750.0,42.5,0.5,14.75,0.43,8.25,1.48

91000.0,44.67,0.47,12.0,0.0,10.67,0.94

91250.0,45.0,0.0,13.0,0.82,11.25,1.3

91500.0,44.0,0.82,14.67,0.47,12.0,1.22

91750.0,43.25,0.83,14.75,0.43,11.25,0.83

92000.0,42.5,0.5,14.5,0.5,11.25,0.43

92250.0,42.5,0.5,13.67,0.94,9.67,0.47

92500.0,42.5,0.5,13.33,0.47,10.0,1.41

92750.0,42.5,0.5,13.5,0.5,9.75,1.3

93000.0,42.5,0.5,12.33,0.47,9.0,0.0

93250.0,42.67,0.47,13.5,0.5,8.0,0.82

93500.0,42.67,0.47,12.75,0.43,8.0,1.41

93750.0,43.0,0.82,13.0,0.82,8.0,1.0

94000.0,42.75,0.83,12.75,0.83,8.0,1.22

94250.0,42.5,0.5,12.5,0.5,8.0,0.71

94500.0,42.5,0.5,13.0,0.0,8.67,0.47

94750.0,42.5,0.5,13.25,0.43,10.25,1.09

95000.0,42.75,0.83,12.25,0.43,12.5,0.5

95250.0,42.5,0.5,12.0,0.0,12.25,0.43

95500.0,42.25,0.43,12.0,0.0,11.33,0.47

95750.0,42.5,0.5,12.0,0.0,11.5,0.5

96000.0,42.0,0.0,12.0,0.0,11.0,1.0

96250.0,42.25,0.43,12.0,0.0,11.75,0.43

96500.0,42.0,0.0,12.0,0.0,11.0,0.82

96750.0,42.0,0.0,12.0,0.0,11.33,0.47

97000.0,42.25,0.43,12.25,0.43,10.33,0.47

97250.0,42.33,0.47,11.67,0.47,10.0,0.82

97500.0,42.0,0.0,12.0,0.0,9.25,0.43

97750.0,42.0,0.0,12.0,0.0,8.67,0.47

98000.0,42.0,0.0,12.0,0.0,8.75,0.43

98250.0,42.25,0.43,12.25,0.43,8.75,0.43

98500.0,42.25,0.43,13.75,0.83,7.0,0.0

98750.0,42.25,0.43,14.5,0.5,8.75,0.43

99000.0,42.0,0.0,13.75,0.83,7.25,1.48

99250.0,42.5,0.5,13.25,0.43,5.75,1.09

99500.0,42.25,0.43,13.33,0.94,6.0,1.63

99750.0,42.25,0.43,12.5,0.5,5.33,0.47

100000.0,42.67,0.47,13.0,0.82,6.67,1.7

100250.0,42.33,0.47,14.0,0.82,8.0,0.71

100500.0,42.0,0.0,14.67,0.47,8.25,0.43

100750.0,42.25,0.43,14.0,0.82,8.5,0.5

101000.0,42.0,0.0,14.5,0.5,9.0,0.71

101250.0,42.0,0.0,14.0,0.71,8.0,0.71

101500.0,42.25,0.43,13.5,0.87,8.0,0.82

101750.0,42.0,0.0,13.25,0.43,6.25,0.83

102000.0,42.0,0.0,14.0,0.82,5.67,1.7

102250.0,42.67,0.47,14.25,0.43,5.0,1.63

102500.0,42.5,0.5,14.0,0.0,5.33,1.25

102750.0,42.5,0.5,14.0,0.0,4.75,1.09

103000.0,42.25,0.43,13.5,0.5,6.33,0.47

103250.0,42.5,0.5,13.75,0.83,5.75,1.09

103500.0,42.0,0.0,14.0,0.0,6.5,0.5

103750.0,42.0,0.0,14.33,0.47,6.75,1.48

104000.0,42.25,0.43,14.5,0.5,7.33,0.47

104250.0,42.25,0.43,14.25,0.43,6.67,1.25

104500.0,42.25,0.43,14.5,0.5,6.0,1.63

104750.0,42.5,0.5,15.0,0.0,5.0,0.71

105000.0,42.5,0.5,15.0,0.0,5.33,0.94

105250.0,42.25,0.43,15.0,0.0,5.33,1.89

105500.0,42.25,0.43,15.0,0.0,6.5,0.5

105750.0,42.5,0.5,14.67,0.47,8.67,0.94

106000.0,42.5,0.5,14.5,0.5,6.67,1.25

106250.0,42.25,0.43,14.33,0.47,8.0,1.0

106500.0,42.0,0.0,12.5,0.5,7.0,0.71

106750.0,42.0,0.0,12.5,0.87,5.33,0.94

107000.0,42.0,0.0,14.5,0.5,5.0,2.83

107250.0,40.33,1.25,15.0,0.0,8.0,1.87

107500.0,39.75,0.83,11.25,0.83,4.25,1.48

107750.0,38.5,0.87,4.0,1.0,7.0,0.71

108000.0,37.25,1.3,6.25,1.92,9.75,1.09

108250.0,37.75,1.09,13.0,2.12,7.0,2.0

108500.0,38.75,0.43,16.75,0.43,7.25,1.48

108750.0,38.5,0.5,13.0,1.63,8.67,0.47

109000.0,39.0,0.0,9.25,4.76,7.75,1.09

109250.0,39.0,0.0,12.5,1.8,12.0,0.0

109500.0,38.25,0.83,18.25,0.43,16.33,1.25

109750.0,38.0,1.22,18.0,0.0,18.25,0.43

110000.0,39.67,0.94,17.33,0.94,15.75,0.83

110250.0,38.5,0.5,15.0,1.41,12.5,2.29

110500.0,39.0,0.0,12.33,3.09,14.25,3.27

110750.0,40.0,0.71,16.0,1.22,18.25,0.43

111000.0,41.75,0.43,13.25,1.09,16.0,1.58

111250.0,41.75,0.43,13.0,0.71,12.25,0.43

111500.0,42.0,0.0,15.0,0.0,12.25,0.43

111750.0,42.0,0.0,15.75,0.43,12.75,0.83

112000.0,41.5,0.5,16.0,0.71,13.0,0.71

112250.0,42.0,0.0,15.5,0.5,13.5,1.5

112500.0,42.0,0.0,15.25,0.43,14.75,0.83

112750.0,42.75,0.43,15.5,0.5,15.0,0.71

113000.0,42.5,0.5,15.5,0.87,15.25,0.43

113250.0,42.25,0.43,15.5,0.5,15.5,0.5

113500.0,42.5,0.5,15.25,0.43,15.0,0.0

113750.0,42.5,0.5,15.25,0.43,15.5,0.5

114000.0,42.75,0.83,15.33,0.47,15.0,0.82

114250.0,43.67,0.47,15.0,0.0,15.33,0.47

114500.0,43.67,0.47,15.0,0.0,15.67,0.47

114750.0,42.67,0.47,15.33,0.47,15.75,0.83

115000.0,43.0,1.0,15.5,0.87,15.75,0.83

115250.0,42.75,0.43,15.5,0.5,14.75,0.83

115500.0,43.0,1.0,16.75,0.43,15.25,0.83

115750.0,42.5,0.5,15.5,0.87,15.5,1.12

116000.0,42.5,0.5,15.0,0.0,16.0,0.71

116250.0,42.5,0.5,15.33,0.47,15.33,0.47

